1080,5
1082,5
1083,5
1084,5
1087,5
1088,5
1093,5
1094,5
1095,5
1097,5
1098,5
1099,5
1100,5
1101,5
1104,5
1105,5
1107,5
1113,5
1114,5
1116,5
1119,5
1120,5
1128,5
1131,5
1133,5
1137,5
1138,5
1143,5
1145,5
1147,5
1149,5
1153,5
1156,5
1157,5
1158,5
1160,5
1165,5
1168,5
1169,5
1172,5
1173,5
1174,5
1175,5
1176,5
1177,5
1179,5
1180,5
1181,5
1182,5
1183,5
1184,5
1186,5
1187,5
1188,5
1189,5
1191,5
1194,5
1196,5
1197,5
1198,5
1199,5
1201,5
1202,5
1203,5
1205,5
1206,5
1207,5
1208,5
1209,5
1210,5
1211,5
1213,5
1214,5
1215,5
1216,5
1219,5
1221,6
1222,6
1223,6
1225,6
1226,6
1227,6
1228,6
1229,6
1232,6
1233,6
1235,6
1237,6
1242,6
1244,6
1246,6
1248,6
1250,6
1254,6
1256,6
1260,6
1264,6
1268,6
1269,6
1270,6
1271,6
1272,6
1273,6
1274,6
1275,6
1277,6
1281,6
1282,6
1283,6
1286,6
1287,6
1290,6
1294,6
1296,6
1297,6
1299,6
1301,6
1303,6
1307,6
1309,6
1311,6
1314,6
1315,6
1321,6
1328,6
1330,6
1332,6
1333,6
1335,6
1338,6
1339,6
1342,6
1345,6
1348,6
1351,6
1354,6
1355,6
1356,6
1357,6
1361,6
1362,6
1365,6
1367,6
1371,6
1372,6
1374,6
1376,6
1378,6
1379,6
1380,6
1382,6
1383,6
1384,6
1387,6
1391,6
1393,6
1400,6
1401,6
1402,6
1403,6
1405,6
1406,6
1408,6
1409,6
1411,6
1412,6
1416,6
1417,6
1419,6
1421,6
1422,6
1425,6
1426,6
1428,6
1429,6
1430,6
1431,7
1433,7
1436,7
1444,7
1445,7
1450,7
1455,7
1461,7
1462,7
1463,7
1471,7
1472,7
1474,7
1475,7
1476,7
1479,7
1482,7
1484,7
1485,7
1488,7
1489,7
1495,7
1496,7
1497,7
1502,7
1503,7
1504,7
1505,7
1507,7
1509,7
1510,7
1512,7
1514,7
1515,7
1517,7
1518,7
1519,7
1522,7
1529,7
1530,7
1531,7
1532,7
1535,7
1536,7
1540,7
1543,7
1546,7
1547,7
1549,7
1550,7
1551,7
1552,7
1554,7
1555,7
1556,7
1557,7
1558,7
1560,7
1561,7
1564,7
1565,7
1566,7
1569,7
1570,7
1571,7
1572,7
1576,7
1577,7
1582,7
1583,7
1584,7
1589,7
1594,7
1595,7
1596,7
1597,7
1598,7
1599,7
1600,7
1602,7
1603,7
1604,7
1606,7
1607,7
1608,7
1611,7
1613,7
1614,7
1616,7
1618,7
1622,7
1624,7
1626,7
1629,7
1631,7
1633,7
1634,7
1635,7
1636,7
1640,7
1642,8
1643,8
1646,8
1650,8
1651,8
1653,8
1655,8
1658,8
1666,8
1667,8
1669,8
1671,8
1672,8
1679,8
1682,8
1683,8
1687,8
1690,8
1691,8
1692,8
1693,8
1697,8
1699,8
1702,8
1704,8
1705,8
1706,8
1711,8
1712,8
1713,8
1716,8
1718,8
1721,8
1722,8
1723,8
1724,8
1725,8
1727,8
1729,8
1731,8
1734,8
1736,8
1737,8
1738,8
1739,8
1740,8
1743,8
1744,8
1745,8
1754,8
1755,8
1756,8
1757,8
1759,8
1760,8
1761,8
1763,8
1765,8
1766,8
1767,8
1769,8
1770,8
1772,8
1773,8
1775,8
1776,8
1777,8
1779,8
1780,8
1781,8
1783,8
1784,8
1786,8
1787,8
1790,8
1792,8
1793,8
1795,8
1796,8
1799,8
1800,8
1801,8
1803,8
1804,8
1805,8
1806,8
1807,8
1808,8
1813,8
1814,8
1815,8
1816,8
1817,8
1818,8
1819,8
1821,8
1824,8
1827,8
1832,8
1833,8
1834,9
1835,9
1841,9
1842,9
1844,9
1846,9
1847,9
1848,9
1849,9
1851,9
1852,9
1854,9
1856,9
1858,9
1860,9
1861,9
1862,9
1864,9
1865,9
1866,9
1867,9
1868,9
1869,9
1870,9
1871,9
1873,9
1874,9
1876,9
1879,9
1882,9
1883,9
1886,9
1887,9
1889,9
1895,9
1898,9
1902,9
1903,9
1905,9
1906,9
1909,9
1911,9
1912,9
1913,9
1915,9
1917,9
1918,9
1924,9
1929,9
1930,9
1931,9
1932,9
1933,9
1935,9
1936,9
1940,9
1942,9
1943,9
1945,9
1947,9
1950,9
1951,9
1955,9
1956,9
1957,9
1959,9
1963,9
1964,9
1966,9
1968,9
1969,9
1972,9
1973,9
1975,9
1977,9
1979,9
1980,9
1982,9
1985,9
1986,9
1990,9
1991,9
1993,9
1994,9
1996,9
1997,9
1999,9
2000,9
2001,9
2003,9
2006,9
2007,9
2009,9
2012,9
2013,9
2018,9
2021,9
2025,9
2030,9
2031,9
2034,10
2035,10
2037,10
2039,10
2042,10
2044,10
2047,10
2049,10
2052,10
2053,10
2054,10
2056,10
2057,10
2058,10
2059,10
2060,10
2064,10
2065,10
2066,10
2068,10
2072,10
2073,10
2074,10
2076,10
2077,10
2079,10
2080,10
2081,10
2083,10
2084,10
2085,10
2086,10
2087,10
2090,10
2091,10
2094,10
2097,10
2099,10
2100,10
2104,10
2107,10
2109,10
2110,10
2111,10
2112,10
2113,10
2116,10
2123,10
2124,10
2125,10
2126,10
2131,10
2133,10
2134,10
2135,10
2139,10
2141,10
2142,10
2143,10
2147,10
2148,10
2150,10
2151,10
2152,10
2160,10
2161,10
2162,10
2165,10
2167,10
2170,10
2173,10
2177,10
2179,10
2181,10
2182,10
2184,10
2185,10
2189,10
2191,10
2193,10
2194,10
2197,10
2198,10
2199,10
2200,10
2202,10
2203,10
2204,10
2208,10
2209,10
2213,10
2215,10
2218,10
2219,10
2220,10
2221,10
2224,10
2225,10
2226,10
2228,10
2229,11
2230,11
2231,11
2234,11
2239,11
2241,11
2242,11
2243,11
2244,11
2245,11
2248,11
2249,11
2251,11
2253,11
2254,11
2257,11
2261,11
2263,11
2266,11
2270,11
2271,11
2272,11
2274,11
2275,11
2277,11
2280,11
2283,11
2285,11
2292,11
2294,11
2300,11
2303,11
2304,11
2307,11
2311,11
2316,11
2317,11
2320,11
2321,11
2322,11
2324,11
2325,11
2327,11
2331,11
2333,11
2336,11
2341,11
2342,11
2347,11
2348,11
2349,11
2350,11
2351,11
2355,11
2357,11
2359,11
2361,11
2363,11
2364,11
2365,11
2367,11
2368,11
2369,11
2370,11
2371,11
2372,11
2376,11
2378,11
2380,11
2383,11
2387,11
2390,11
2391,11
2393,11
2401,11
2404,11
2406,11
2407,11
2408,11
2413,11
2417,11
2418,11
2419,11
2421,11
2424,11
2425,11
2426,11
2430,11
2431,11
2433,11
2434,11
2437,11
2438,11
2439,11
2444,11
2445,11
2446,11
2447,11
2448,11
2450,11
2452,12
2453,12
2454,12
2455,12
2460,12
2464,12
2470,12
2471,12
2472,12
2473,12
2475,12
2477,12
2478,12
2480,12
2481,12
2485,12
2486,12
2490,12
2491,12
2492,12
2493,12
2496,12
2497,12
2498,12
2499,12
2505,12
2510,12
2512,12
2516,12
2517,12
2518,12
2519,12
2520,12
2524,12
2526,12
2527,12
2530,12
2531,12
2532,12
2533,12
2534,12
2536,12
2537,12
2539,12
2546,12
2547,12
2548,12
2550,12
2551,12
2552,12
2554,12
2555,12
2560,12
2561,12
2563,12
2564,12
2566,12
2568,12
2569,12
2571,12
2575,12
2576,12
2577,12
2579,12
2580,12
2584,12
2588,12
2589,12
2590,12
2591,12
2594,12
2596,12
2597,12
2600,12
2603,12
2604,12
2605,12
2610,12
2611,12
2612,12
2614,12
2616,12
2619,12
2621,12
2622,12
2624,12
2625,12
2626,12
2636,12
2641,12
2643,12
2644,12
2645,12
2648,12
2649,12
2650,12
2653,12
2654,12
2655,12
2657,12
2659,13
2660,13
2661,13
2662,13
2664,13
2665,13
2666,13
2667,13
2673,13
2675,13
2676,13
2677,13
2678,13
2679,13
2682,13
2684,13
2688,13
2690,13
2692,13
2694,13
2695,13
2696,13
2698,13
2700,13
2701,13
2702,13
2704,13
2705,13
2708,13
2709,13
2710,13
2712,13
2713,13
2717,13
2718,13
2719,13
2720,13
2721,13
2722,13
2723,13
2725,13
2726,13
2729,13
2730,13
2732,13
2733,13
2737,13
2740,13
2741,13
2742,13
2743,13
2746,13
2748,13
2750,13
2752,13
2753,13
2757,13
2758,13
2759,13
2760,13
2761,13
2762,13
2763,13
2764,13
2765,13
2768,13
2769,13
2770,13
2771,13
2774,13
2775,13
2777,13
2778,13
2781,13
2785,13
2786,13
2788,13
2789,13
2792,13
2793,13
2796,13
2798,13
2799,13
2800,13
2801,13
2808,13
2811,13
2814,13
2815,13
2820,13
2821,13
2822,13
2823,13
2824,13
2825,13
2827,13
2828,13
2832,13
2836,13
2838,13
2839,14
2843,14
2847,14
2849,14
2853,14
2856,14
2857,14
2861,14
2862,14
2863,14
2866,14
2868,14
2871,14
2872,14
2873,14
2874,14
2875,14
2877,14
2878,14
2879,14
2880,14
2881,14
2886,14
2889,14
2898,14
2899,14
2900,14
2901,14
2905,14
2909,14
2910,14
2912,14
2914,14
2915,14
2921,14
2923,14
2924,14
2925,14
2926,14
2929,14
2931,14
2933,14
2934,14
2935,14
2936,14
2937,14
2940,14
2942,14
2943,14
2944,14
2946,14
2947,14
2948,14
2949,14
2951,14
2953,14
2955,14
2956,14
2964,14
2965,14
2966,14
2968,14
2970,14
2972,14
2973,14
2974,14
2976,14
2977,14
2978,14
2980,14
2981,14
2987,14
2988,14
2993,14
2994,14
2996,14
3002,14
3003,14
3004,14
3007,14
3009,14
3010,14
3011,14
3012,14
3014,14
3015,14
3017,14
3018,14
3020,14
3021,14
3023,14
3024,14
3025,14
3027,14
3028,14
3029,14
3030,14
3031,14
3032,14
3033,14
3037,15
3038,15
3039,15
3041,15
3042,15
3043,15
3044,15
3049,15
3050,15
3051,15
3052,15
3053,15
3054,15
3056,15
3057,15
3058,15
3059,15
3065,15
3066,15
3072,15
3073,15
3076,15
3077,15
3079,15
3080,15
3081,15
3083,15
3084,15
3085,15
3089,15
3094,15
3096,15
3099,15
3100,15
3101,15
3102,15
3104,15
3105,15
3106,15
3110,15
3113,15
3115,15
3116,15
3118,15
3123,15
3126,15
3132,15
3133,15
3134,15
3136,15
3138,15
3140,15
3141,15
3144,15
3147,15
3148,15
3149,15
3150,15
3152,15
3153,15
3155,15
3157,15
3159,15
3160,15
3161,15
3162,15
3170,15
3172,15
3174,15
3176,15
3178,15
3180,15
3182,15
3183,15
3184,15
3185,15
3186,15
3187,15
3190,15
3191,15
3193,15
3195,15
3196,15
3198,15
3200,15
3204,15
3206,15
3209,15
3214,15
3215,15
3218,15
3221,15
3222,15
3228,15
3229,15
3230,15
3232,15
3236,15
3237,15
3238,15
3242,16
3244,16
3249,16
3254,16
3256,16
3257,16
3258,16
3261,16
3263,16
3266,16
3267,16
3270,16
3271,16
3272,16
3274,16
3275,16
3278,16
3279,16
3280,16
3281,16
3282,16
3284,16
3286,16
3289,16
3291,16
3292,16
3296,16
3301,16
3302,16
3303,16
3307,16
3308,16
3311,16
3316,16
3318,16
3320,16
3323,16
3325,16
3327,16
3329,16
3332,16
3333,16
3334,16
3336,16
3337,16
3338,16
3339,16
3341,16
3343,16
3344,16
3346,16
3348,16
3352,16
3353,16
3355,16
3356,16
3357,16
3358,16
3360,16
3361,16
3365,16
3366,16
3369,16
3370,16
3374,16
3380,16
3382,16
3383,16
3384,16
3385,16
3386,16
3387,16
3388,16
3393,16
3395,16
3396,16
3397,16
3398,16
3403,16
3405,16
3407,16
3409,16
3410,16
3411,16
3418,16
3420,16
3422,16
3423,16
3425,16
3427,16
3428,16
3431,16
3435,16
3436,16
3437,16
3438,16
3439,16
3440,16
3441,16
3442,16
3445,17
3449,17
3452,17
3454,17
3455,17
3456,17
3460,17
3461,17
3463,17
3466,17
3468,17
3470,17
3471,17
3472,17
3477,17
3480,17
3481,17
3482,17
3484,17
3485,17
3487,17
3490,17
3491,17
3492,17
3493,17
3495,17
3496,17
3497,17
3498,17
3501,17
3504,17
3508,17
3511,17
3512,17
3515,17
3518,17
3519,17
3520,17
3522,17
3523,17
3529,17
3530,17
3531,17
3533,17
3534,17
3535,17
3542,17
3543,17
3544,17
3549,17
3552,17
3553,17
3554,17
3555,17
3558,17
3559,17
3560,17
3565,17
3566,17
3567,17
3568,17
3569,17
3572,17
3576,17
3577,17
3579,17
3581,17
3582,17
3585,17
3586,17
3587,17
3588,17
3593,17
3596,17
3603,17
3604,17
3606,17
3608,17
3609,17
3610,17
3611,17
3618,17
3620,17
3621,17
3624,17
3628,17
3631,17
3635,17
3636,17
3637,17
3638,17
3640,17
3643,17
3644,17
3646,17
3647,17
3648,17
3649,17
3652,17
3655,17
3656,18
3657,18
3660,18
3661,18
3662,18
3664,18
3666,18
3667,18
3669,18
3670,18
3671,18
3676,18
3677,18
3679,18
3683,18
3684,18
3687,18
3689,18
3690,18
3694,18
3696,18
3705,18
3706,18
3707,18
3709,18
3710,18
3711,18
3712,18
3714,18
3717,18
3718,18
3719,18
3721,18
3725,18
3728,18
3730,18
3732,18
3733,18
3734,18
3736,18
3738,18
3740,18
3741,18
3743,18
3744,18
3746,18
3749,18
3750,18
3752,18
3755,18
3757,18
3761,18
3762,18
3763,18
3764,18
3766,18
3767,18
3769,18
3772,18
3773,18
3777,18
3778,18
3781,18
3784,18
3785,18
3787,18
3790,18
3791,18
3792,18
3795,18
3796,18
3798,18
3800,18
3802,18
3804,18
3805,18
3807,18
3812,18
3814,18
3816,18
3819,18
3820,18
3822,18
3827,18
3831,18
3832,18
3834,18
3836,18
3837,18
3838,18
3840,18
3841,18
3844,18
3847,18
3849,18
3850,18
3851,18
3853,18
3859,18
3863,18
3864,19
3865,19
3866,19
3868,19
3870,19
3871,19
3873,19
3876,19
3878,19
3879,19
3886,19
3887,19
3888,19
3892,19
3893,19
3894,19
3897,19
3900,19
3901,19
3903,19
3904,19
3905,19
3907,19
3908,19
3909,19
3912,19
3913,19
3914,19
3915,19
3921,19
3923,19
3924,19
3926,19
3927,19
3928,19
3932,19
3933,19
3935,19
3938,19
3942,19
3944,19
3945,19
3947,19
3948,19
3949,19
3950,19
3951,19
3954,19
3962,19
3964,19
3967,19
3968,19
3970,19
3973,19
3974,19
3977,19
3978,19
3979,19
3982,19
3983,19
3986,19
3987,19
3991,19
3993,19
3994,19
3996,19
4000,19
4002,19
4003,19
4004,19
4005,19
4007,19
4008,19
4012,19
4013,19
4014,19
4015,19
4016,19
4017,19
4018,19
4019,19
4020,19
4021,19
4022,19
4027,19
4028,19
4033,19
4034,19
4038,19
4039,19
4040,19
4044,19
4046,19
4047,19
4048,19
4050,19
4051,19
4054,19
4057,19
4061,19
4063,20
4066,20
4067,20
4068,20
4070,20
4071,20
4072,20
4073,20
4074,20
4075,20
4078,20
4080,20
4083,20
4087,20
4088,20
4093,20
4096,20
4099,20
4100,20
4101,20
4102,20
4105,20
4106,20
4107,20
4108,20
4109,20
4110,20
4111,20
4112,20
4115,20
4117,20
4118,20
4125,20
4126,20
4128,20
4132,20
4134,20
4136,20
4137,20
4142,20
4145,20
4147,20
4148,20
4149,20
4152,20
4154,20
4155,20
4158,20
4159,20
4163,20
4164,20
4165,20
4167,20
4168,20
4169,20
4175,20
4177,20
4178,20
4180,20
4181,20
4182,20
4183,20
4184,20
4185,20
4186,20
4190,20
4193,20
4194,20
4196,20
4197,20
4198,20
4199,20
4200,20
4202,20
4209,20
4210,20
4212,20
4218,20
4220,20
4221,20
4224,20
4225,20
4226,20
4227,20
4228,20
4231,20
4238,20
4239,20
4240,20
4243,20
4244,20
4245,20
4246,20
4248,20
4249,20
4250,20
4254,20
4256,20
4257,20
4258,20
4259,21
4260,21
4263,21
4266,21
4267,21
4272,21
4273,21
4275,21
4278,21
4283,21
4284,21
4285,21
4286,21
4288,21
4292,21
4294,21
4300,21
4301,21
4302,21
4306,21
4307,21
4309,21
4310,21
4311,21
4313,21
4314,21
4315,21
4316,21
4317,21
4318,21
4321,21
4322,21
4324,21
4326,21
4332,21
4336,21
4339,21
4343,21
4344,21
4346,21
4347,21
4348,21
4351,21
4352,21
4354,21
4355,21
4356,21
4357,21
4359,21
4360,21
4365,21
4367,21
4368,21
4369,21
4370,21
4372,21
4373,21
4374,21
4377,21
4378,21
4379,21
4382,21
4383,21
4384,21
4386,21
4387,21
4388,21
4389,21
4390,21
4391,21
4393,21
4394,21
4396,21
4397,21
4398,21
4400,21
4401,21
4402,21
4404,21
4407,21
4408,21
4410,21
4412,21
4415,21
4418,21
4422,21
4423,21
4424,21
4425,21
4427,21
4428,21
4429,21
4430,21
4433,21
4435,21
4436,21
4437,21
4445,21
4446,21
4447,21
4448,22
4449,22
4451,22
4452,22
4453,22
4454,22
4455,22
4456,22
4460,22
4461,22
4462,22
4468,22
4469,22
4472,22
4474,22
4475,22
4476,22
4477,22
4478,22
4479,22
4480,22
4481,22
4482,22
4488,22
4489,22
4490,22
4492,22
4494,22
4495,22
4498,22
4499,22
4501,22
4503,22
4504,22
4505,22
4509,22
4510,22
4512,22
4513,22
4514,22
4515,22
4517,22
4518,22
4522,22
4525,22
4527,22
4528,22
4529,22
4533,22
4535,22
4536,22
4538,22
4539,22
4541,22
4542,22
4544,22
4548,22
4549,22
4550,22
4551,22
4552,22
4553,22
4554,22
4555,22
4556,22
4561,22
4563,22
4564,22
4567,22
4568,22
4570,22
4572,22
4573,22
4574,22
4577,22
4579,22
4580,22
4582,22
4583,22
4586,22
4589,22
4592,22
4595,22
4596,22
4599,22
4600,22
4603,22
4605,22
4606,22
4607,22
4609,22
4610,22
4611,22
4617,22
4618,22
4619,22
4623,22
4624,22
4625,22
4627,22
4631,23
4632,23
4633,23
4634,23
4637,23
4639,23
4640,23
4641,23
4643,23
4644,23
4646,23
4649,23
4650,23
4651,23
4652,23
4653,23
4654,23
4655,23
4657,23
4660,23
4665,23
4666,23
4667,23
4670,23
4672,23
4673,23
4676,23
4678,23
4679,23
4681,23
4683,23
4684,23
4685,23
4688,23
4690,23
4691,23
4693,23
4694,23
4696,23
4697,23
4699,23
4704,23
4706,23
4707,23
4711,23
4712,23
4714,23
4719,23
4720,23
4721,23
4725,23
4729,23
4730,23
4731,23
4732,23
4736,23
4739,23
4741,23
4743,23
4744,23
4746,23
4747,23
4748,23
4752,23
4753,23
4757,23
4759,23
4760,23
4762,23
4765,23
4766,23
4767,23
4774,23
4780,23
4781,23
4785,23
4788,23
4791,23
4792,23
4795,23
4798,23
4799,23
4802,23
4803,23
4806,23
4807,23
4808,23
4809,23
4810,23
4811,23
4812,23
4817,23
4819,23
4821,23
4824,23
4826,23
4828,23
4831,23
4835,23
4837,23
4840,24
4843,24
4846,24
4849,24
4851,24
4853,24
4855,24
4856,24
4857,24
4858,24
4859,24
4863,24
4867,24
4868,24
4869,24
4872,24
4876,24
4878,24
4879,24
4884,24
4885,24
4888,24
4890,24
4891,24
4892,24
4893,24
4895,24
4896,24
4897,24
4898,24
4899,24
4900,24
4901,24
4904,24
4906,24
4910,24
4911,24
4912,24
4913,24
4914,24
4917,24
4918,24
4919,24
4920,24
4921,24
4923,24
4924,24
4927,24
4930,24
4931,24
4932,24
4933,24
4934,24
4936,24
4939,24
4940,24
4942,24
4948,24
4951,24
4952,24
4953,24
4954,24
4960,24
4962,24
4965,24
4966,24
4968,24
4971,24
4974,24
4976,24
4977,24
4978,24
4983,24
4988,24
4990,24
4993,24
4995,24
4996,24
4997,24
5001,24
5002,24
5003,24
5004,24
5005,24
5007,24
5012,24
5015,24
5016,24
5017,24
5018,24
5021,24
5022,24
5023,24
5024,24
5027,24
5028,24
5030,24
5032,24
5033,24
5034,24
5035,25
5036,25
5037,25
5038,25
5040,25
5041,25
5043,25
5047,25
5048,25
5049,25
5051,25
5052,25
5055,25
5062,25
5063,25
5065,25
5067,25
5069,25
5072,25
5073,25
5074,25
5075,25
5076,25
5079,25
5080,25
5081,25
5082,25
5083,25
5084,25
5085,25
5086,25
5088,25
5089,25
5090,25
5091,25
5092,25
5095,25
5096,25
5097,25
5098,25
5099,25
5100,25
5101,25
5103,25
5104,25
5106,25
5109,25
5111,25
5113,25
5116,25
5121,25
5125,25
5126,25
5127,25
5131,25
5135,25
5136,25
5137,25
5138,25
5146,25
5147,25
5148,25
5152,25
5153,25
5154,25
5155,25
5157,25
5158,25
5159,25
5163,25
5164,25
5165,25
5166,25
5167,25
5169,25
5172,25
5173,25
5174,25
5183,25
5185,25
5186,25
5187,25
5191,25
5193,25
5195,25
5197,25
5198,25
5199,25
5200,25
5203,25
5205,25
5206,25
5207,25
5208,25
5212,25
5213,25
5217,25
5221,25
5224,25
5225,25
5228,26
5230,26
5234,26
5235,26
5238,26
5240,26
5242,26
5243,26
5244,26
5246,26
5247,26
5248,26
5250,26
5252,26
5254,26
5256,26
5258,26
5260,26
5263,26
5264,26
5267,26
5277,26
5283,26
5284,26
5291,26
5295,26
5296,26
5297,26
5299,26
5300,26
5303,26
5305,26
5307,26
5308,26
5311,26
5314,26
5315,26
5316,26
5320,26
5321,26
5324,26
5326,26
5327,26
5328,26
5329,26
5330,26
5333,26
5337,26
5339,26
5342,26
5345,26
5346,26
5348,26
5349,26
5353,26
5355,26
5356,26
5357,26
5360,26
5362,26
5363,26
5365,26
5368,26
5369,26
5373,26
5374,26
5375,26
5376,26
5377,26
5378,26
5379,26
5380,26
5382,26
5383,26
5387,26
5389,26
5391,26
5393,26
5394,26
5395,26
5399,26
5401,26
5406,26
5408,26
5409,26
5413,26
5414,26
5415,26
5417,26
5418,26
5421,26
5422,26
5424,26
5427,26
5430,26
5431,26
5435,26
5437,26
5440,26
5441,26
5442,27
5443,27
5444,27
5447,27
5449,27
5450,27
5451,27
5452,27
5453,27
5455,27
5458,27
5459,27
5460,27
5462,27
5464,27
5466,27
5468,27
5471,27
5472,27
5474,27
5476,27
5477,27
5478,27
5482,27
5485,27
5487,27
5488,27
5489,27
5492,27
5497,27
5498,27
5499,27
5501,27
5503,27
5504,27
5505,27
5507,27
5508,27
5509,27
5510,27
5512,27
5513,27
5514,27
5516,27
5518,27
5519,27
5520,27
5523,27
5524,27
5526,27
5528,27
5538,27
5539,27
5540,27
5542,27
5543,27
5545,27
5546,27
5549,27
5550,27
5552,27
5553,27
5554,27
5557,27
5558,27
5559,27
5560,27
5565,27
5566,27
5567,27
5568,27
5574,27
5575,27
5576,27
5579,27
5581,27
5584,27
5585,27
5586,27
5587,27
5588,27
5593,27
5594,27
5596,27
5598,27
5603,27
5604,27
5608,27
5609,27
5611,27
5613,27
5614,27
5615,27
5619,27
5620,27
5622,27
5624,27
5625,27
5630,27
5633,27
5634,28
5636,28
5637,28
5638,28
5640,28
5643,28
5644,28
5645,28
5646,28
5647,28
5650,28
5651,28
5659,28
5660,28
5661,28
5662,28
5666,28
5667,28
5669,28
5671,28
5677,28
5682,28
5683,28
5684,28
5685,28
5686,28
5688,28
5691,28
5694,28
5698,28
5701,28
5703,28
5705,28
5707,28
5708,28
5710,28
5712,28
5713,28
5714,28
5715,28
5718,28
5719,28
5722,28
5725,28
5727,28
5730,28
5733,28
5734,28
5735,28
5736,28
5737,28
5740,28
5742,28
5743,28
5745,28
5747,28
5749,28
5751,28
5752,28
5756,28
5764,28
5765,28
5766,28
5767,28
5768,28
5769,28
5770,28
5772,28
5775,28
5777,28
5778,28
5780,28
5783,28
5784,28
5785,28
5786,28
5792,28
5800,28
5801,28
5803,28
5804,28
5807,28
5808,28
5809,28
5813,28
5814,28
5816,28
5817,28
5819,28
5821,28
5824,28
5827,28
5829,28
5831,28
5833,28
5835,28
